Date Time, Water Level, Sigma, I, L 
2004-01-04 20:00,0.825,0.033,0,0
2004-01-04 21:00,0.992,0.046,0,0
2004-01-04 22:00,1.076,0.043,0,0
2004-01-04 23:00,1.049,0.046,0,0
2004-01-05 00:00,0.978,0.053,0,0
2004-01-05 01:00,0.955,0.038,0,0
2004-01-05 02:00,0.919,0.041,0,0
2004-01-05 03:00,0.937,0.041,0,0
2004-01-05 04:00,1.089,0.044,0,0
2004-01-05 05:00,1.252,0.043,0,0
2004-01-05 06:00,1.466,0.000,0,0
2004-01-05 07:00,1.703,0.000,0,0
2004-01-05 08:00,1.760,0.046,0,0
2004-01-05 09:00,1.709,0.039,0,0
2004-01-05 10:00,1.566,0.039,0,0
2004-01-05 11:00,1.230,0.032,0,0
2004-01-05 12:00,0.856,0.036,0,0
2004-01-05 13:00,0.463,0.031,0,0
2004-01-05 14:00,0.120,0.025,0,0
2004-01-05 15:00,-0.071,0.026,0,0
2004-01-05 16:00,-0.163,0.022,0,0
2004-01-05 17:00,-0.055,0.020,0,0
2004-01-05 18:00,0.155,0.021,0,0
2004-01-05 19:00,0.398,0.027,0,0
2004-01-05 20:00,0.724,0.028,0,0
2004-01-05 21:00,0.991,0.034,0,0
2004-01-05 22:00,1.128,0.028,0,0
2004-01-05 23:00,1.184,0.027,0,0
2004-01-06 00:00,1.135,0.032,0,0
2004-01-06 01:00,1.089,0.029,0,0
2004-01-06 02:00,1.037,0.028,0,0
2004-01-06 03:00,1.017,0.024,0,0
2004-01-06 04:00,1.093,0.031,0,0
2004-01-06 05:00,1.234,0.031,0,0
2004-01-06 06:00,1.448,0.027,0,0
2004-01-06 07:00,1.667,0.031,0,0
2004-01-06 08:00,1.819,0.027,0,0
2004-01-06 09:00,1.866,0.026,0,0
2004-01-06 10:00,1.746,0.024,0,0
2004-01-06 11:00,1.504,0.024,0,0
2004-01-06 12:00,1.178,0.024,0,0
2004-01-06 13:00,0.755,0.022,0,0
2004-01-06 14:00,0.355,0.019,0,0
2004-01-06 15:00,0.026,0.014,0,0
2004-01-06 16:00,-0.053,0.014,0,0
2004-01-06 17:00,-0.081,0.013,0,0
2004-01-06 18:00,0.035,0.011,0,0
2004-01-06 19:00,0.300,0.015,0,0
2004-01-06 20:00,0.598,0.015,0,0
2004-01-06 21:00,0.900,0.021,0,0
2004-01-06 22:00,1.126,0.029,0,0
2004-01-06 23:00,1.197,0.019,0,0
2004-01-07 00:00,1.233,0.026,0,0
2004-01-07 01:00,1.226,0.030,0,0
2004-01-07 02:00,1.124,0.031,0,0
2004-01-07 03:00,1.039,0.029,0,0
2004-01-07 04:00,1.106,0.023,0,0
2004-01-07 05:00,1.192,0.030,0,0
2004-01-07 06:00,1.359,0.026,0,0
2004-01-07 07:00,1.612,0.035,0,0
2004-01-07 08:00,1.829,0.039,0,0
2004-01-07 09:00,1.912,0.033,0,0
2004-01-07 10:00,1.874,0.038,0,0
2004-01-07 11:00,1.704,0.044,0,0
2004-01-07 12:00,1.406,0.041,0,0
2004-01-07 13:00,0.979,0.039,0,0
2004-01-07 14:00,0.549,0.033,0,0
2004-01-07 15:00,0.198,0.025,0,0
2004-01-07 16:00,-0.001,0.027,0,0
2004-01-07 17:00,-0.132,0.022,0,0
2004-01-07 18:00,-0.040,0.019,0,0
2004-01-07 19:00,0.168,0.019,0,0
2004-01-07 20:00,0.451,0.021,0,0
2004-01-07 21:00,0.751,0.028,0,0
2004-01-07 22:00,1.013,0.028,0,0
2004-01-07 23:00,1.181,0.041,0,0
2004-01-08 00:00,1.257,0.032,0,0
2004-01-08 01:00,1.223,0.052,0,0
2004-01-08 02:00,1.156,0.039,0,0
2004-01-08 03:00,1.070,0.000,0,0
2004-01-08 04:00,1.046,0.038,0,0
2004-01-08 05:00,1.116,0.043,0,0
2004-01-08 06:00,1.242,0.054,0,0
2004-01-08 07:00,1.429,0.051,0,0
2004-01-08 08:00,1.669,0.058,0,0
2004-01-08 09:00,1.838,0.067,0,0
2004-01-08 10:00,1.891,0.060,0,0
2004-01-08 11:00,1.804,0.061,0,0
2004-01-08 12:00,1.570,0.067,0,0
2004-01-08 13:00,1.209,0.064,0,0
2004-01-08 14:00,0.832,0.048,0,0
2004-01-08 15:00,0.401,0.056,0,0
2004-01-08 16:00,0.086,0.050,0,0
2004-01-08 17:00,-0.080,0.047,0,0
2004-01-08 18:00,-0.122,0.036,0,0
2004-01-08 19:00,0.022,0.045,0,0
2004-01-08 20:00,0.275,0.053,0,0
2004-01-08 21:00,0.605,0.052,0,0
2004-01-08 22:00,0.898,0.035,0,0
2004-01-08 23:00,1.119,0.058,0,0
2004-01-09 00:00,1.249,0.053,0,0
2004-01-09 01:00,1.254,0.056,0,0
2004-01-09 02:00,1.218,0.051,0,0
2004-01-09 03:00,1.105,0.043,0,0
2004-01-09 04:00,1.029,0.051,0,0
2004-01-09 05:00,1.073,0.041,0,0
2004-01-09 06:00,1.122,0.032,0,0
2004-01-09 07:00,1.286,0.038,0,0
2004-01-09 08:00,1.500,0.033,0,0
2004-01-09 09:00,1.705,0.030,0,0
2004-01-09 10:00,1.858,0.036,0,0
2004-01-09 11:00,1.834,0.036,0,0
2004-01-09 12:00,1.705,0.046,0,0
2004-01-09 13:00,1.414,0.056,0,0
2004-01-09 14:00,1.050,0.034,0,0
2004-01-09 15:00,0.641,0.037,0,0
2004-01-09 16:00,0.248,0.034,0,0
2004-01-09 17:00,-0.004,0.029,0,0
2004-01-09 18:00,-0.100,0.029,0,0
2004-01-09 19:00,-0.076,0.035,0,0
2004-01-09 20:00,0.094,0.025,0,0
2004-01-09 21:00,0.386,0.034,0,0
2004-01-09 22:00,0.679,0.036,0,0
2004-01-09 23:00,0.945,0.041,0,0
2004-01-10 00:00,1.167,0.046,0,0
2004-01-10 01:00,1.247,0.047,0,0
2004-01-10 02:00,1.228,0.048,0,0
2004-01-10 03:00,1.149,0.051,0,0
2004-01-10 04:00,1.070,0.039,0,0
2004-01-10 05:00,0.974,0.044,0,0
2004-01-10 06:00,1.009,0.044,0,0
2004-01-10 07:00,1.100,0.049,0,0
2004-01-10 08:00,1.282,0.054,0,0
2004-01-10 09:00,1.491,0.068,0,0
2004-01-10 10:00,1.679,0.063,0,0
2004-01-10 11:00,1.782,0.055,0,0
2004-01-10 12:00,1.722,0.055,0,0
2004-01-10 13:00,1.554,0.066,0,0
2004-01-10 14:00,1.264,0.057,0,0
2004-01-10 15:00,0.888,0.051,0,0
2004-01-10 16:00,0.506,0.039,0,0
2004-01-10 17:00,0.215,0.044,0,0
2004-01-10 18:00,-0.004,0.034,0,0
2004-01-10 19:00,-0.039,0.030,0,0
2004-01-10 20:00,0.080,0.040,0,0
2004-01-10 21:00,0.315,0.040,0,0
2004-01-10 22:00,0.629,0.040,0,0
2004-01-10 23:00,0.918,0.054,0,0
2004-01-11 00:00,1.180,0.064,0,0
2004-01-11 01:00,1.326,0.065,0,0
2004-01-11 02:00,1.353,0.062,0,0
2004-01-11 03:00,1.292,0.000,0,0
2004-01-11 04:00,1.199,0.057,0,0
2004-01-11 05:00,1.078,0.066,0,0
2004-01-11 06:00,1.013,0.051,0,0
2004-01-11 07:00,1.050,0.046,0,0
2004-01-11 08:00,1.159,0.065,0,0
2004-01-11 09:00,1.349,0.068,0,0
2004-01-11 10:00,1.507,0.058,0,0
2004-01-11 11:00,1.671,0.057,0,0
2004-01-11 12:00,1.717,0.000,0,0
2004-01-11 13:00,1.638,0.063,0,0
2004-01-11 14:00,1.429,0.073,0,0
2004-01-11 15:00,1.139,0.058,0,0
2004-01-11 16:00,0.805,0.063,0,0
2004-01-11 17:00,0.484,0.061,0,0
2004-01-11 18:00,0.213,0.055,0,0
2004-01-11 19:00,0.094,0.037,0,0
2004-01-11 20:00,0.125,0.058,0,0
2004-01-11 21:00,0.270,0.052,0,0
2004-01-11 22:00,0.478,0.059,0,0
2004-01-11 23:00,0.844,0.075,0,0
2004-01-12 00:00,1.099,0.071,0,0
2004-01-12 01:00,1.301,0.062,0,0
2004-01-12 02:00,1.395,0.084,0,0
2004-01-12 03:00,1.358,0.068,0,0
2004-01-12 04:00,1.278,0.097,0,0
2004-01-12 05:00,1.123,0.113,0,0
2004-01-12 06:00,1.039,0.100,0,0
2004-01-12 07:00,0.919,0.070,0,0
2004-01-12 08:00,0.952,0.097,0,0
2004-01-12 09:00,1.045,0.202,0,0
2004-01-12 10:00,1.154,0.109,0,0
2004-01-12 11:00,1.333,0.109,0,0
2004-01-12 12:00,1.438,0.113,0,0
2004-01-12 13:00,1.489,0.185,0,0
2004-01-12 14:00,1.393,0.107,0,0
2004-01-12 15:00,1.194,0.093,0,0
2004-01-12 16:00,0.992,0.163,0,0
2004-01-12 17:00,0.636,0.141,0,0
2004-01-12 18:00,0.417,0.069,0,0
2004-01-12 19:00,0.250,0.130,0,0
2004-01-12 20:00,0.090,0.119,0,0
2004-01-12 21:00,0.200,0.080,0,0
2004-01-12 22:00,0.365,0.116,0,0
2004-01-12 23:00,0.617,0.135,0,0
2004-01-13 00:00,0.915,0.109,0,0
2004-01-13 01:00,1.180,0.086,0,0
2004-01-13 02:00,1.359,0.158,0,0
2004-01-13 03:00,1.381,0.132,0,0
2004-01-13 04:00,1.355,0.102,0,0
2004-01-13 05:00,1.236,0.117,0,0
2004-01-13 06:00,1.052,0.078,0,0
2004-01-13 07:00,0.938,0.084,0,0
2004-01-13 08:00,0.828,0.074,0,0
2004-01-13 09:00,0.838,0.070,0,0
2004-01-13 10:00,0.889,0.090,0,0
2004-01-13 11:00,1.021,0.060,0,0
2004-01-13 12:00,1.167,0.096,0,0
2004-01-13 13:00,1.268,0.078,0,0
2004-01-13 14:00,1.278,0.081,0,0
2004-01-13 15:00,1.205,0.075,0,0
2004-01-13 16:00,1.042,0.070,0,0
2004-01-13 17:00,0.826,0.089,0,0
2004-01-13 18:00,0.608,0.048,0,0
2004-01-13 19:00,0.375,0.048,0,0
2004-01-13 20:00,0.265,0.048,0,0
2004-01-13 21:00,0.261,0.039,0,0
2004-01-13 22:00,0.384,0.036,0,0
2004-01-13 23:00,0.592,0.044,0,0
2004-01-14 00:00,0.863,0.049,0,0
2004-01-14 01:00,1.138,0.047,0,0
2004-01-14 02:00,1.349,0.042,0,0
2004-01-14 03:00,1.512,0.061,0,0
2004-01-14 04:00,1.500,0.055,0,0
2004-01-14 05:00,1.407,0.062,0,0
2004-01-14 06:00,1.244,0.053,0,0
2004-01-14 07:00,1.015,0.044,0,0
2004-01-14 08:00,0.827,0.045,0,0
2004-01-14 09:00,0.711,0.041,0,0
2004-01-14 10:00,0.662,0.042,0,0
2004-01-14 11:00,0.711,0.036,0,0
2004-01-14 12:00,0.808,0.044,0,0
2004-01-14 13:00,0.950,0.042,0,0
2004-01-14 14:00,1.044,0.037,0,0
2004-01-14 15:00,1.115,0.042,0,0
2004-01-14 16:00,1.102,0.050,0,0
2004-01-14 17:00,0.977,0.046,0,0
2004-01-14 18:00,0.840,0.055,0,0
2004-01-14 19:00,0.651,0.035,0,0
2004-01-14 20:00,0.519,0.043,0,0
2004-01-14 21:00,0.436,0.031,0,0
2004-01-14 22:00,0.449,0.028,0,0
2004-01-14 23:00,0.582,0.043,0,0
2004-01-15 00:00,0.785,0.044,0,0
2004-01-15 01:00,1.065,0.060,0,0
2004-01-15 02:00,1.338,0.056,0,0
2004-01-15 03:00,1.529,0.053,0,0
2004-01-15 04:00,1.614,0.051,0,0
2004-01-15 05:00,1.594,0.057,0,0
2004-01-15 06:00,1.477,0.061,0,0
2004-01-15 07:00,1.225,0.054,0,0
2004-01-15 08:00,0.959,0.050,0,0
2004-01-15 09:00,0.726,0.070,0,0
2004-01-15 10:00,0.574,0.052,0,0
2004-01-15 11:00,0.474,0.041,0,0
2004-01-15 12:00,0.507,0.047,0,0
2004-01-15 13:00,0.579,0.057,0,0
2004-01-15 14:00,0.726,0.055,0,0
2004-01-15 15:00,0.856,0.066,0,0
2004-01-15 16:00,0.969,0.079,0,0
2004-01-15 17:00,1.024,0.091,0,0
2004-01-15 18:00,0.963,0.070,0,0
2004-01-15 19:00,0.840,0.123,0,0
2004-01-15 20:00,0.742,0.089,0,0
2004-01-15 21:00,0.637,0.088,0,0
2004-01-15 22:00,0.551,0.092,0,0
2004-01-15 23:00,0.609,0.102,0,0
2004-01-16 00:00,0.801,0.084,0,0
2004-01-16 01:00,0.973,0.101,0,0
2004-01-16 02:00,1.259,0.120,0,0
2004-01-16 03:00,1.458,0.120,0,0
2004-01-16 04:00,1.679,0.105,0,0
2004-01-16 05:00,1.717,0.092,0,0
2004-01-16 06:00,1.650,0.109,0,0
2004-01-16 07:00,1.533,0.082,0,0
2004-01-16 08:00,1.207,0.135,0,0
2004-01-16 09:00,0.853,0.098,0,0
2004-01-16 10:00,0.625,0.088,0,0
2004-01-16 11:00,0.336,0.086,0,0
2004-01-16 12:00,0.216,0.042,0,0
2004-01-16 13:00,0.264,0.049,0,0
2004-01-16 14:00,0.344,0.089,0,0
2004-01-16 15:00,0.567,0.063,0,0
2004-01-16 16:00,0.729,0.090,0,0
2004-01-16 17:00,0.906,0.073,0,0
2004-01-16 18:00,0.987,0.086,0,0
2004-01-16 19:00,0.980,0.057,0,0
2004-01-16 20:00,0.920,0.065,0,0
2004-01-16 21:00,0.812,0.050,0,0
2004-01-16 22:00,0.733,0.075,0,0
2004-01-16 23:00,0.718,0.051,0,0
2004-01-17 00:00,0.747,0.080,0,0
2004-01-17 01:00,0.916,0.055,0,0
2004-01-17 02:00,1.123,0.055,0,0
2004-01-17 03:00,1.393,0.063,0,0
2004-01-17 04:00,1.628,0.054,0,0
2004-01-17 05:00,1.820,0.079,0,0
2004-01-17 06:00,1.844,0.062,0,0
2004-01-17 07:00,1.760,0.059,0,0
2004-01-17 08:00,1.510,0.054,0,0
2004-01-17 09:00,1.184,0.066,0,0
2004-01-17 10:00,0.799,0.055,0,0
2004-01-17 11:00,0.427,0.055,0,0
2004-01-17 12:00,0.150,0.038,0,0
2004-01-17 13:00,0.013,0.042,0,0
2004-01-17 14:00,0.019,0.033,0,0
2004-01-17 15:00,0.173,0.058,0,0
2004-01-17 16:00,0.374,0.056,0,0
2004-01-17 17:00,0.649,0.061,0,0
2004-01-17 18:00,0.846,0.062,0,0
2004-01-17 19:00,1.031,0.087,0,0
2004-01-17 20:00,1.076,0.084,0,0
2004-01-17 21:00,0.995,0.077,0,0
2004-01-17 22:00,0.944,0.061,0,0
2004-01-17 23:00,0.868,0.085,0,0
2004-01-18 00:00,0.849,0.061,0,0
2004-01-18 01:00,0.906,0.092,0,0
2004-01-18 02:00,1.005,0.074,0,0
2004-01-18 03:00,1.278,0.103,0,0
2004-01-18 04:00,1.522,0.113,0,0
2004-01-18 05:00,1.797,0.127,0,0
2004-01-18 06:00,1.962,0.117,0,0
2004-01-18 07:00,1.949,0.082,0,0
2004-01-18 08:00,1.755,0.126,0,0
2004-01-18 09:00,1.481,0.129,0,0
2004-01-18 10:00,1.065,0.115,0,0
2004-01-18 11:00,0.572,0.068,0,0
2004-01-18 12:00,0.223,0.105,0,0
2004-01-18 13:00,-0.112,0.118,0,0
2004-01-18 14:00,-0.281,0.074,0,0
2004-01-18 15:00,-0.228,0.066,0,0
2004-01-18 16:00,-0.005,0.086,0,0
2004-01-18 17:00,0.267,0.076,0,0
2004-01-18 18:00,0.522,0.080,0,0
2004-01-18 19:00,0.832,0.094,0,0
2004-01-18 20:00,1.070,0.102,0,0
2004-01-18 21:00,1.162,0.136,0,0
2004-01-18 22:00,1.041,0.113,0,0
2004-01-18 23:00,1.001,0.128,0,0
2004-01-19 00:00,0.930,0.087,0,0
2004-01-19 01:00,0.847,0.098,0,0
2004-01-19 02:00,0.908,0.076,0,0
2004-01-19 03:00,1.045,0.117,0,0
2004-01-19 04:00,1.326,0.108,0,0
2004-01-19 05:00,1.589,0.099,0,0
2004-01-19 06:00,1.854,0.133,0,0
2004-01-19 07:00,2.019,0.131,0,0
2004-01-19 08:00,1.976,0.081,0,0
2004-01-19 09:00,1.826,0.108,0,0
2004-01-19 10:00,1.474,0.114,0,0
2004-01-19 11:00,0.978,0.061,0,0
2004-01-19 12:00,0.497,0.060,0,0
2004-01-19 13:00,0.011,0.052,0,0
2004-01-19 14:00,-0.282,0.053,0,0
2004-01-19 15:00,-0.401,0.057,0,0
2004-01-19 16:00,-0.291,0.057,0,0
2004-01-19 17:00,-0.052,0.060,0,0
2004-01-19 18:00,0.273,0.053,0,0
2004-01-19 19:00,0.592,0.055,0,0
2004-01-19 20:00,0.911,0.073,0,0
2004-01-19 21:00,1.105,0.075,0,0
2004-01-19 22:00,1.167,0.078,0,0
2004-01-19 23:00,1.138,0.070,0,0
2004-01-20 00:00,1.041,0.083,0,0
2004-01-20 01:00,0.970,0.077,0,0
2004-01-20 02:00,0.891,0.060,0,0
2004-01-20 03:00,0.999,0.074,0,0
2004-01-20 04:00,1.177,0.075,0,0
2004-01-20 05:00,1.428,0.080,0,0
2004-01-20 06:00,1.735,0.063,0,0
2004-01-20 07:00,1.972,0.082,0,0
2004-01-20 08:00,2.105,0.058,0,0
2004-01-20 09:00,2.075,0.061,0,0
2004-01-20 10:00,1.851,0.080,0,0
2004-01-20 11:00,1.453,0.080,0,0
2004-01-20 12:00,0.915,0.053,0,0
2004-01-20 13:00,0.386,0.065,0,0
2004-01-20 14:00,-0.076,0.049,0,0
2004-01-20 15:00,-0.369,0.042,0,0
2004-01-20 16:00,-0.467,0.037,0,0
2004-01-20 17:00,-0.343,0.050,0,0
2004-01-20 18:00,-0.041,0.048,0,0
2004-01-20 19:00,0.334,0.068,0,0
2004-01-20 20:00,0.713,0.059,0,0
2004-01-20 21:00,1.005,0.068,0,0
2004-01-20 22:00,1.184,0.071,0,0
2004-01-20 23:00,1.244,0.069,0,0
2004-01-21 00:00,1.169,0.058,0,0
2004-01-21 01:00,1.021,0.063,0,0
2004-01-21 02:00,0.926,0.072,0,0
2004-01-21 03:00,0.889,0.069,0,0
2004-01-21 04:00,0.910,0.076,0,0
2004-01-21 05:00,1.143,0.048,0,0
2004-01-21 06:00,1.414,0.057,0,0
2004-01-21 07:00,1.716,0.064,0,0
2004-01-21 08:00,1.950,0.089,0,0
2004-01-21 09:00,2.066,0.079,0,0
2004-01-21 10:00,2.013,0.072,0,0
2004-01-21 11:00,1.734,0.098,0,0
2004-01-21 12:00,1.264,0.081,0,0
2004-01-21 13:00,0.725,0.056,0,0
2004-01-21 14:00,0.187,0.057,0,0
2004-01-21 15:00,-0.231,0.046,0,0
2004-01-21 16:00,-0.472,0.045,0,0
2004-01-21 17:00,-0.483,0.034,0,0
2004-01-21 18:00,-0.307,0.039,0,0
2004-01-21 19:00,-0.003,0.057,0,0
2004-01-21 20:00,0.418,0.072,0,0
2004-01-21 21:00,0.803,0.060,0,0
2004-01-21 22:00,1.060,0.062,0,0
2004-01-21 23:00,1.221,0.049,0,0
2004-01-22 00:00,1.239,0.077,0,0
2004-01-22 01:00,1.123,0.072,0,0
2004-01-22 02:00,0.975,0.061,0,0
2004-01-22 03:00,0.846,0.088,0,0
2004-01-22 04:00,0.805,0.045,0,0
2004-01-22 05:00,0.878,0.056,0,0
2004-01-22 06:00,1.087,0.062,0,0
2004-01-22 07:00,1.395,0.058,0,0
2004-01-22 08:00,1.686,0.057,0,0
2004-01-22 09:00,1.897,0.069,0,0
2004-01-22 10:00,1.988,0.069,0,0
2004-01-22 11:00,1.901,0.091,0,0
2004-01-22 12:00,1.583,0.076,0,0
2004-01-22 13:00,1.147,0.083,0,0
2004-01-22 14:00,0.621,0.069,0,0
2004-01-22 15:00,0.084,0.069,0,0
2004-01-22 16:00,-0.270,0.054,0,0
2004-01-22 17:00,-0.471,0.040,0,0
2004-01-22 18:00,-0.421,0.049,0,0
2004-01-22 19:00,-0.230,0.056,0,0
2004-01-22 20:00,0.140,0.057,0,0
2004-01-22 21:00,0.567,0.070,0,0
2004-01-22 22:00,0.933,0.062,0,0
2004-01-22 23:00,1.205,0.057,0,0
2004-01-23 00:00,1.294,0.101,0,0
2004-01-23 01:00,1.273,0.060,0,0
2004-01-23 02:00,1.131,0.074,0,0
2004-01-23 03:00,0.925,0.071,0,0
2004-01-23 04:00,0.830,0.063,0,0
2004-01-23 05:00,0.764,0.077,0,0
2004-01-23 06:00,0.849,0.061,0,0
2004-01-23 07:00,1.099,0.071,0,0
2004-01-23 08:00,1.374,0.070,0,0
2004-01-23 09:00,1.675,0.078,0,0
2004-01-23 10:00,1.911,0.078,0,0
2004-01-23 11:00,1.923,0.090,0,0
2004-01-23 12:00,1.808,0.091,0,0
2004-01-23 13:00,1.495,0.058,0,0
2004-01-23 14:00,1.061,0.056,0,0
2004-01-23 15:00,0.553,0.076,0,0
2004-01-23 16:00,0.114,0.047,0,0
2004-01-23 17:00,-0.207,0.044,0,0
2004-01-23 18:00,-0.292,0.043,0,0
2004-01-23 19:00,-0.220,0.044,0,0
2004-01-23 20:00,0.057,0.045,0,0
2004-01-23 21:00,0.430,0.069,0,0
2004-01-23 22:00,0.820,0.070,0,0
2004-01-23 23:00,1.153,0.045,0,0
2004-01-24 00:00,1.359,0.072,0,0
2004-01-24 01:00,1.422,0.066,0,0
2004-01-24 02:00,1.329,0.071,0,0
2004-01-24 03:00,1.138,0.062,0,0
2004-01-24 04:00,0.977,0.056,0,0
2004-01-24 05:00,0.836,0.053,0,0
2004-01-24 06:00,0.786,0.067,0,0
2004-01-24 07:00,0.916,0.066,0,0
2004-01-24 08:00,1.134,0.061,0,0
2004-01-24 09:00,1.429,0.065,0,0
2004-01-24 10:00,1.626,0.057,0,0
2004-01-24 11:00,1.839,0.075,0,0
2004-01-24 12:00,1.821,0.082,0,0
2004-01-24 13:00,1.651,0.071,0,0
2004-01-24 14:00,1.324,0.056,0,0
2004-01-24 15:00,0.957,0.054,0,0
2004-01-24 16:00,0.524,0.074,0,0
2004-01-24 17:00,0.153,0.075,0,0
2004-01-24 18:00,-0.084,0.056,0,0
2004-01-24 19:00,-0.129,0.051,0,0
2004-01-24 20:00,-0.011,0.044,0,0
2004-01-24 21:00,0.286,0.051,0,0
2004-01-24 22:00,0.657,0.070,0,0
2004-01-24 23:00,0.984,0.069,0,0
2004-01-25 00:00,1.260,0.069,0,0
2004-01-25 01:00,1.392,0.081,0,0
2004-01-25 02:00,1.418,0.060,0,0
2004-01-25 03:00,1.302,0.089,0,0
2004-01-25 04:00,1.109,0.109,0,0
2004-01-25 05:00,0.925,0.122,0,0
2004-01-25 06:00,0.781,0.109,0,0
2004-01-25 07:00,0.723,0.096,0,0
2004-01-25 08:00,0.822,0.083,0,0
2004-01-25 09:00,1.008,0.111,0,0
2004-01-25 10:00,1.249,0.123,0,0
2004-01-25 11:00,1.423,0.096,0,0
2004-01-25 12:00,1.545,0.113,0,0
2004-01-25 13:00,1.535,0.109,0,0
2004-01-25 14:00,1.344,0.093,0,0
2004-01-25 15:00,1.092,0.081,0,0
2004-01-25 16:00,0.741,0.066,0,0
2004-01-25 17:00,0.406,0.072,0,0
2004-01-25 18:00,0.154,0.066,0,0
2004-01-25 19:00,0.012,0.052,0,0
2004-01-25 20:00,0.044,0.067,0,0
2004-01-25 21:00,0.218,0.050,0,0
2004-01-25 22:00,0.502,0.045,0,0
2004-01-25 23:00,0.829,0.055,0,0
2004-01-26 00:00,1.130,0.075,0,0
2004-01-26 01:00,1.324,0.073,0,0
2004-01-26 02:00,1.423,0.067,0,0
2004-01-26 03:00,1.387,0.069,0,0
